Idx,Code,Instruction,Extension,OP0,OP1,OP2,OP3,p0156,p06,p23,p237,p4,p1,p15,p015,p5,p0,p05,p01,p6,Min. Latency,Max. Latency,Count
982,VPADDW_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPADDW,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,9,0
983,VPADDW_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPADDW,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
984,VPALIGNR_XMMdq_XMMdq_MEMdq_IMMb+R128+R128+M128+I8,VPALIGNR,AVX,XMM,XMM,M128,I8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,3
985,VPALIGNR_XMMdq_XMMdq_XMMdq_IMMb+R128+R128+R128+I8,VPALIGNR,AVX,XMM,XMM,XMM,I8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8437
986,VPALIGNR_YMMqq_YMMqq_MEMqq_IMMb+R256+R256+M256+I8,VPALIGNR,AVX2,YMM,YMM,M256,I8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,9,0
987,VPALIGNR_YMMqq_YMMqq_YMMqq_IMMb+R256+R256+R256+I8,VPALIGNR,AVX2,YMM,YMM,YMM,I8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
988,VPANDN_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPANDN,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,8,0
989,VPANDN_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPANDN,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,36
990,VPANDN_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPANDN,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,9,0
991,VPANDN_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPANDN,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
992,VPAND_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPAND,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,8,0
993,VPAND_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPAND,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,36
994,VPAND_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPAND,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,9,0
995,VPAND_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPAND,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6344460
996,VPAVGB_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPAVGB,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0
997,VPAVGB_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPAVGB,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
998,VPAVGB_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPAVGB,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,0
999,VPAVGB_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPAVGB,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1000,VPAVGW_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPAVGW,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0
1001,VPAVGW_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPAVGW,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1002,VPAVGW_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPAVGW,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,0
1003,VPAVGW_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPAVGW,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1004,VPBLENDD_XMMdq_XMMdq_MEMdq_IMMb+R128+R128+M128+I8,VPBLENDD,AVX2,XMM,XMM,M128,I8,0,0,1,0,0,0,0,1,0,0,0,0,0,1,8,0
1005,VPBLENDD_XMMdq_XMMdq_XMMdq_IMMb+R128+R128+R128+I8,VPBLENDD,AVX2,XMM,XMM,XMM,I8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1006,VPBLENDD_YMMqq_YMMqq_MEMqq_IMMb+R256+R256+M256+I8,VPBLENDD,AVX2,YMM,YMM,M256,I8,0,0,1,0,0,0,0,1,0,0,0,0,0,1,9,0
1007,VPBLENDD_YMMqq_YMMqq_YMMqq_IMMb+R256+R256+R256+I8,VPBLENDD,AVX2,YMM,YMM,YMM,I8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,249703
1008,VPBLENDVB_XMMdq_XMMdq_MEMdq_XMMdq+R128+R128+M128+R128,VPBLENDVB,AVX,XMM,XMM,M128,XMM,0,0,1,0,0,0,0,2,0,0,0,0,0,1,8,0
1009,VPBLENDVB_XMMdq_XMMdq_XMMdq_XMMdq+R128+R128+R128+R128,VPBLENDVB,AVX,XMM,XMM,XMM,XMM,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0
1010,VPBLENDVB_YMMqq_YMMqq_MEMqq_YMMqq+R256+R256+M256+R256,VPBLENDVB,AVX2,YMM,YMM,M256,YMM,0,0,1,0,0,0,0,2,0,0,0,0,0,1,9,0
1011,VPBLENDVB_YMMqq_YMMqq_YMMqq_YMMqq+R256+R256+R256+R256,VPBLENDVB,AVX2,YMM,YMM,YMM,YMM,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0
1012,VPBLENDW_XMMdq_XMMdq_MEMdq_IMMb+R128+R128+M128+I8,VPBLENDW,AVX,XMM,XMM,M128,I8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,0
1013,VPBLENDW_XMMdq_XMMdq_XMMdq_IMMb+R128+R128+R128+I8,VPBLENDW,AVX,XMM,XMM,XMM,I8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1014,VPBLENDW_YMMqq_YMMqq_MEMqq_IMMb+R256+R256+M256+I8,VPBLENDW,AVX2,YMM,YMM,M256,I8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,9,0
1015,VPBLENDW_YMMqq_YMMqq_YMMqq_IMMb+R256+R256+R256+I8,VPBLENDW,AVX2,YMM,YMM,YMM,I8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,15943
1016,VPBROADCASTB_XMMdq_MEMb+R128+M8,VPBROADCASTB,AVX2,XMM,M8,,,0,0,1,0,0,0,0,0,1,0,0,0,0,5,8,0
1017,VPBROADCASTB_XMMdq_XMMb+R128+R8,VPBROADCASTB,AVX2,XMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1018,VPBROADCASTB_YMMqq_MEMb+R256+M8,VPBROADCASTB,AVX2,YMM,M8,,,0,0,1,0,0,0,0,0,1,0,0,0,0,6,9,0
1019,VPBROADCASTB_YMMqq_XMMb+R256+R8,VPBROADCASTB,AVX2,YMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,310921238
1020,VPBROADCASTD_XMMdq_MEMd+R128+M32,VPBROADCASTD,AVX2,XMM,M32,,,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,0
1021,VPBROADCASTD_XMMdq_XMMd+R128+R32,VPBROADCASTD,AVX2,XMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1022,VPBROADCASTD_YMMqq_MEMd+R256+M32,VPBROADCASTD,AVX2,YMM,M32,,,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8,0
1023,VPBROADCASTD_YMMqq_XMMd+R256+R32,VPBROADCASTD,AVX2,YMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0
1024,VPBROADCASTQ_XMMdq_MEMq+R128+M64,VPBROADCASTQ,AVX2,XMM,M64,,,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,62032786
1025,VPBROADCASTQ_XMMdq_XMMq+R128+R64,VPBROADCASTQ,AVX2,XMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1026,VPBROADCASTQ_YMMqq_MEMq+R256+M64,VPBROADCASTQ,AVX2,YMM,M64,,,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8,60980040
1027,VPBROADCASTQ_YMMqq_XMMq+R256+R64,VPBROADCASTQ,AVX2,YMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0
1028,VPBROADCASTW_XMMdq_MEMw+R128+M16,VPBROADCASTW,AVX2,XMM,M16,,,0,0,1,0,0,0,0,0,1,0,0,0,0,5,8,0
1029,VPBROADCASTW_XMMdq_XMMw+R128+R16,VPBROADCASTW,AVX2,XMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1030,VPBROADCASTW_YMMqq_MEMw+R256+M16,VPBROADCASTW,AVX2,YMM,M16,,,0,0,1,0,0,0,0,0,1,0,0,0,0,6,9,0
1031,VPBROADCASTW_YMMqq_XMMw+R256+R16,VPBROADCASTW,AVX2,YMM,XMM,,,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0
1032,VPCLMULQDQ_XMMdq_XMMdq_MEMdq_IMMb+R128+R128+M128+I8,VPCLMULQDQ,AVX,XMM,XMM,M128,I8,0,0,1,0,0,0,0,0,1,0,0,0,0,7,14,0
1033,VPCLMULQDQ_XMMdq_XMMdq_XMMdq_IMMb+R128+R128+R128+I8,VPCLMULQDQ,AVX,XMM,XMM,XMM,I8,0,0,0,0,0,0,0,0,1,0,0,0,0,7,7,0
1034,VPCMPEQB_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPCMPEQB,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,8613451
1035,VPCMPEQB_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPCMPEQB,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40244019
1036,VPCMPEQB_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPCMPEQB,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,775905268
1037,VPCMPEQB_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPCMPEQB,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15007068
1038,VPCMPEQD_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPCMPEQD,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0
1039,VPCMPEQD_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPCMPEQD,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1040,VPCMPEQD_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPCMPEQD,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,74
1041,VPCMPEQD_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPCMPEQD,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1042,VPCMPEQQ_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPCMPEQQ,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0
1043,VPCMPEQQ_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPCMPEQQ,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1044,VPCMPEQQ_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPCMPEQQ,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,0
1045,VPCMPEQQ_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPCMPEQQ,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1046,VPCMPEQW_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPCMPEQW,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0
1047,VPCMPEQW_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPCMPEQW,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1048,VPCMPEQW_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPCMPEQW,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,0
1049,VPCMPEQW_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPCMPEQW,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1050,VPCMPESTRI64_XMMdq_MEMdq_IMMb+R128+M128+I8,VPCMPESTRI64,AVX,XMM,M128,I8,,0,1,1,0,0,1,0,0,2,3,0,0,0,11,25,0
1051,VPCMPESTRI64_XMMdq_XMMdq_IMMb+R128+R128+I8,VPCMPESTRI64,AVX,XMM,XMM,I8,,0,1,0,0,0,1,0,0,3,3,0,0,0,11,16,0
1052,VPCMPESTRI_XMMdq_MEMdq_IMMb+R128+M128+I8,VPCMPESTRI,AVX,XMM,M128,I8,,0,1,1,0,0,1,0,0,2,3,0,0,0,11,25,0
1053,VPCMPESTRI_XMMdq_XMMdq_IMMb+R128+R128+I8,VPCMPESTRI,AVX,XMM,XMM,I8,,0,1,0,0,0,1,0,0,3,3,0,0,0,11,16,0
1054,VPCMPESTRM64_XMMdq_MEMdq_IMMb+R128+M128+I8,VPCMPESTRM64,AVX,XMM,M128,I8,,0,1,1,0,0,1,0,0,3,3,0,0,0,9,16,0
1055,VPCMPESTRM64_XMMdq_XMMdq_IMMb+R128+R128+I8,VPCMPESTRM64,AVX,XMM,XMM,I8,,0,1,0,0,0,1,0,0,4,3,0,0,0,9,16,0
1056,VPCMPESTRM_XMMdq_MEMdq_IMMb+R128+M128+I8,VPCMPESTRM,AVX,XMM,M128,I8,,0,1,1,0,0,1,0,0,3,3,0,0,0,9,16,0
1057,VPCMPESTRM_XMMdq_XMMdq_IMMb+R128+R128+I8,VPCMPESTRM,AVX,XMM,XMM,I8,,0,1,0,0,0,1,0,0,4,3,0,0,0,9,16,0
1058,VPCMPGTB_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPCMPGTB,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0
1059,VPCMPGTB_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPCMPGTB,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,72
1060,VPCMPGTB_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPCMPGTB,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,0
1061,VPCMPGTB_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPCMPGTB,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1062,VPCMPGTD_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPCMPGTD,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0
1063,VPCMPGTD_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPCMPGTD,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1064,VPCMPGTD_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPCMPGTD,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,0
1065,VPCMPGTD_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPCMPGTD,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1066,VPCMPGTQ_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPCMPGTQ,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,1,0,0,0,0,3,10,0
1067,VPCMPGTQ_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPCMPGTQ,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
1068,VPCMPGTQ_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPCMPGTQ,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,1,0,0,0,0,3,11,0
1069,VPCMPGTQ_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPCMPGTQ,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
1070,VPCMPGTW_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPCMPGTW,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0
1071,VPCMPGTW_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPCMPGTW,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1072,VPCMPGTW_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPCMPGTW,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9,0
1073,VPCMPGTW_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPCMPGTW,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1074,VPCMPISTRI_XMMdq_MEMdq_IMMb+R128+M128+I8,VPCMPISTRI,AVX,XMM,M128,I8,,0,0,1,0,0,0,0,0,0,3,0,0,0,11,29,0
1075,VPCMPISTRI_XMMdq_XMMdq_IMMb+R128+R128+I8,VPCMPISTRI,AVX,XMM,XMM,I8,,0,0,0,0,0,0,0,0,0,3,0,0,0,11,12,3
1076,VPCMPISTRM_XMMdq_MEMdq_IMMb+R128+M128+I8,VPCMPISTRM,AVX,XMM,M128,I8,,0,0,1,0,0,0,0,0,0,3,0,0,0,8,16,0
1077,VPCMPISTRM_XMMdq_XMMdq_IMMb+R128+R128+I8,VPCMPISTRM,AVX,XMM,XMM,I8,,0,0,0,0,0,0,0,0,0,3,0,0,0,8,12,0
1078,VPERM2F128_YMMqq_YMMqq_MEMqq_IMMb+R256+R256+M256+I8,VPERM2F128,AVX,YMM,YMM,M256,I8,0,0,1,0,0,0,0,0,1,0,0,0,0,3,11,0
1079,VPERM2F128_YMMqq_YMMqq_YMMqq_IMMb+R256+R256+R256+I8,VPERM2F128,AVX,YMM,YMM,YMM,I8,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0
1080,VPERM2I128_YMMqq_YMMqq_MEMqq_IMMb+R256+R256+M256+I8,VPERM2I128,AVX2,YMM,YMM,M256,I8,0,0,1,0,0,0,0,0,1,0,0,0,0,3,11,0
1081,VPERM2I128_YMMqq_YMMqq_YMMqq_IMMb+R256+R256+R256+I8,VPERM2I128,AVX2,YMM,YMM,YMM,I8,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0
1082,VPERMD_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPERMD,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,1,0,0,0,0,3,11,0
1083,VPERMD_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPERMD,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,461488
1084,VPERMILPD_XMMdq_MEMdq_IMMb+R128+M128+I8,VPERMILPD,AVX,XMM,M128,I8,,0,0,1,0,0,0,0,0,1,0,0,0,0,5,8,0
1085,VPERMILPD_XMMdq_XMMdq_IMMb+R128+R128+I8,VPERMILPD,AVX,XMM,XMM,I8,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1086,VPERMILPD_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPERMILPD,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,0
1087,VPERMILPD_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPERMILPD,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1088,VPERMILPD_YMMqq_MEMqq_IMMb+R256+M256+I8,VPERMILPD,AVX,YMM,M256,I8,,0,0,1,0,0,0,0,0,1,0,0,0,0,6,9,0
1089,VPERMILPD_YMMqq_YMMqq_IMMb+R256+R256+I8,VPERMILPD,AVX,YMM,YMM,I8,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1090,VPERMILPD_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPERMILPD,AVX,YMM,YMM,M256,,0,0,1,0,0,0,0,0,1,0,0,0,0,1,9,0
1091,VPERMILPD_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPERMILPD,AVX,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1092,VPERMILPS_XMMdq_MEMdq_IMMb+R128+M128+I8,VPERMILPS,AVX,XMM,M128,I8,,0,0,1,0,0,0,0,0,1,0,0,0,0,5,8,0
1093,VPERMILPS_XMMdq_XMMdq_IMMb+R128+R128+I8,VPERMILPS,AVX,XMM,XMM,I8,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3038
1094,VPERMILPS_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPERMILPS,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,0
1095,VPERMILPS_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPERMILPS,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1096,VPERMILPS_YMMqq_MEMqq_IMMb+R256+M256+I8,VPERMILPS,AVX,YMM,M256,I8,,0,0,1,0,0,0,0,0,1,0,0,0,0,6,9,0
1097,VPERMILPS_YMMqq_YMMqq_IMMb+R256+R256+I8,VPERMILPS,AVX,YMM,YMM,I8,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1098,VPERMILPS_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPERMILPS,AVX,YMM,YMM,M256,,0,0,1,0,0,0,0,0,1,0,0,0,0,1,9,0
1099,VPERMILPS_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPERMILPS,AVX,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1100,VPERMPD_YMMqq_MEMqq_IMMb+R256+M256+I8,VPERMPD,AVX2,YMM,M256,I8,,0,0,1,0,0,0,0,0,1,0,0,0,0,9,11,0
1101,VPERMPD_YMMqq_YMMqq_IMMb+R256+R256+I8,VPERMPD,AVX2,YMM,YMM,I8,,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0
1102,VPERMPS_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPERMPS,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,0,1,0,0,0,0,3,11,0
1103,VPERMPS_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPERMPS,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0
1104,VPERMQ_YMMqq_MEMqq_IMMb+R256+M256+I8,VPERMQ,AVX2,YMM,M256,I8,,0,0,1,0,0,0,0,0,1,0,0,0,0,9,11,0
1105,VPERMQ_YMMqq_YMMqq_IMMb+R256+R256+I8,VPERMQ,AVX2,YMM,YMM,I8,,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,12904
1106,VPEXTRB_GPR32d_XMMdq_IMMb+R32+R128+I8,VPEXTRB,AVX,R32,XMM,I8,,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,0
1107,VPEXTRB_MEMb_XMMdq_IMMb+M8+R128+I8,VPEXTRB,AVX,M8,XMM,I8,,0,0,0,1,1,0,0,0,1,0,0,0,0,11,13,0
1108,VPEXTRD_GPR32d_XMMdq_IMMb+R32+R128+I8,VPEXTRD,AVX,R32,XMM,I8,,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,0
1109,VPEXTRD_MEMd_XMMdq_IMMb+M32+R128+I8,VPEXTRD,AVX,M32,XMM,I8,,0,0,0,1,1,0,0,0,1,0,0,0,0,5,10,0
1110,VPEXTRQ_GPR64q_XMMdq_IMMb+R64+R128+I8,VPEXTRQ,AVX,R64,XMM,I8,,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,0
1111,VPEXTRQ_MEMq_XMMdq_IMMb+M64+R128+I8,VPEXTRQ,AVX,M64,XMM,I8,,0,0,0,1,1,0,0,0,1,0,0,0,0,5,10,0
1112,VPEXTRW_GPR32d_XMMdq_IMMb_C5+R32+R128+I8,VPEXTRW,AVX,R32,XMM,I8,,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,0
1113,VPEXTRW_MEMw_XMMdq_IMMb+M16+R128+I8,VPEXTRW,AVX,M16,XMM,I8,,0,0,0,1,1,0,0,0,1,0,0,0,0,11,15,0
1114,VPGATHERDD_XMMu32_MEMd_XMMi32_VL128+R128+M32+R128,VPGATHERDD,AVX2GATHER,XMM,VSIB_XMM,XMM,,0,0,4,0,0,0,0,1,1,1,0,0,0,0,20,0
1115,VPGATHERDD_YMMu32_MEMd_YMMi32_VL256+R256+M32+R256,VPGATHERDD,AVX2GATHER,YMM,VSIB_YMM,YMM,,0,0,8,0,0,0,0,1,1,1,0,0,0,0,22,0
1116,VPGATHERDQ_XMMu64_MEMq_XMMi64_VL128+R128+M64+R128,VPGATHERDQ,AVX2GATHER,XMM,VSIB_XMM,XMM,,0,0,2,0,0,0,0,1,1,1,0,0,0,0,18,0
1117,VPGATHERDQ_YMMu64_MEMq_YMMi64_VL256+R256+M64+R256,VPGATHERDQ,AVX2GATHER,YMM,VSIB_XMM,YMM,,0,0,4,0,0,0,0,1,1,1,0,0,0,0,20,0
1118,VPGATHERQD_XMMu32_MEMd_XMMi32_VL128+R64+M32+R64,VPGATHERQD,AVX2GATHER,XMM,VSIB_XMM,XMM,,0,0,2,0,0,0,0,1,1,1,0,0,0,0,18,0
1119,VPGATHERQD_XMMu32_MEMd_XMMi32_VL256+R128+M32+R128,VPGATHERQD,AVX2GATHER,XMM,VSIB_YMM,XMM,,0,0,4,0,0,0,0,1,1,1,0,0,0,0,20,0
1120,VPGATHERQQ_XMMu64_MEMq_XMMi64_VL128+R128+M64+R128,VPGATHERQQ,AVX2GATHER,XMM,VSIB_XMM,XMM,,0,0,2,0,0,0,0,1,1,1,0,0,0,0,18,0
1121,VPGATHERQQ_YMMu64_MEMq_YMMi64_VL256+R256+M64+R256,VPGATHERQQ,AVX2GATHER,YMM,VSIB_YMM,YMM,,0,0,4,0,0,0,0,1,1,1,0,0,0,0,20,0
1122,VPHADDD_XMMdq_XMMdq_MEMdq+R128+R128+M128,VPHADDD,AVX,XMM,XMM,M128,,0,0,1,0,0,0,0,1,2,0,0,0,0,3,10,0
1123,VPHADDD_XMMdq_XMMdq_XMMdq+R128+R128+R128,VPHADDD,AVX,XMM,XMM,XMM,,0,0,0,0,0,0,0,1,2,0,0,0,0,3,3,0
1124,VPHADDD_YMMqq_YMMqq_MEMqq+R256+R256+M256,VPHADDD,AVX2,YMM,YMM,M256,,0,0,1,0,0,0,0,1,2,0,0,0,0,3,11,0
1125,VPHADDD_YMMqq_YMMqq_YMMqq+R256+R256+R256,VPHADDD,AVX2,YMM,YMM,YMM,,0,0,0,0,0,0,0,1,2,0,0,0,0,3,3,0
