Idx,Code,Instruction,OP0,OP1,OP2,LOCK,SET -REX,SEGMENT,MEM_XCHG,p0156,p06,p23,p237,p4,p1,p15,p015,p5,p0,p05,p01,p6,Min. Latency,Max. Latency,Count
925,SHL_MEMv_ONE_D1r4+M16,SHL,M16,1,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,11,0
926,SHL_MEMv_ONE_D1r4+M32,SHL,M32,1,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,10,1
927,SHL_MEMv_ONE_D1r4+M64,SHL,M64,1,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,10,0
928,SHRD_GPRv_GPRv_CL+R16+R16,SHRD_CL,R16,R16,CL,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,3,5,0
929,SHRD_GPRv_GPRv_CL+R32+R32,SHRD_CL,R32,R32,CL,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,3,5,0
930,SHRD_GPRv_GPRv_CL+R64+R64,SHRD_CL,R64,R64,CL,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,3,5,751851
931,SHRD_GPRv_GPRv_IMMb+R16+R16+I8,SHRD_IMMB,R16,R16,I8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0
932,SHRD_GPRv_GPRv_IMMb+R32+R32+I8,SHRD_IMMB,R32,R32,I8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0
933,SHRD_GPRv_GPRv_IMMb+R64+R64+I8,SHRD_IMMB,R64,R64,I8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0
934,SHRD_MEMv_GPRv_CL+M16+R16,SHRD,M16,R16,CL,0,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,4,17,0
935,SHRD_MEMv_GPRv_CL+M32+R32,SHRD,M32,R32,CL,0,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,4,16,0
936,SHRD_MEMv_GPRv_CL+M64+R64,SHRD,M64,R64,CL,0,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,4,16,0
937,SHRD_MEMv_GPRv_IMMb+M16+R16+I8,SHRD,M16,R16,I8,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,3,17,0
938,SHRD_MEMv_GPRv_IMMb+M32+R32+I8,SHRD,M32,R32,I8,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,3,16,0
939,SHRD_MEMv_GPRv_IMMb+M64+R64+I8,SHRD,M64,R64,I8,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,3,16,0
940,SHR_GPR8_CL+R8,SHR_NOREX,R8,CL,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0
941,SHR_GPR8_CL+R8,SHR_REX,R8,CL,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0
942,SHR_GPR8_IMMb+R8+I8,SHR_NOREX,R8,I8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2395135744
943,SHR_GPR8_IMMb+R8+I8,SHR_REX,R8,I8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2395135744
944,SHR_GPR8_ONE+R8,SHR_NOREX,R8,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,140253602
945,SHR_GPR8_ONE+R8,SHR_REX,R8,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,140253602
946,SHR_GPRv_CL+R16,SHR,R16,CL,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0
947,SHR_GPRv_CL+R32,SHR,R32,CL,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,432412
948,SHR_GPRv_CL+R64,SHR,R64,CL,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,47799469
949,SHR_GPRv_IMMb+R16+I8,SHR,R16,I8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2640726886
950,SHR_GPRv_IMMb+R32+I8,SHR,R32,I8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,43918219504
951,SHR_GPRv_IMMb+R64+I8,SHR,R64,I8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,36039202510
952,SHR_GPRv_ONE+R16,SHR,R16,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1110515
953,SHR_GPRv_ONE+R32,SHR,R32,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1380769610
954,SHR_GPRv_ONE+R64,SHR,R64,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3903831258
955,SHR_MEMb_CL+M8,SHR,M8,CL,,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,11,0
956,SHR_MEMb_IMMb+M8+I8,SHR,M8,I8,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,11,0
957,SHR_MEMb_ONE+M8,SHR,M8,1,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,11,0
958,SHR_MEMv_CL+M16,SHR,M16,CL,,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,11,0
959,SHR_MEMv_CL+M32,SHR,M32,CL,,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,10,0
960,SHR_MEMv_CL+M64,SHR,M64,CL,,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,10,0
961,SHR_MEMv_IMMb+M16+I8,SHR,M16,I8,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,11,0
962,SHR_MEMv_IMMb+M32+I8,SHR,M32,I8,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,10,0
963,SHR_MEMv_IMMb+M64+I8,SHR,M64,I8,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,10,0
964,SHR_MEMv_ONE+M16,SHR,M16,1,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,11,0
965,SHR_MEMv_ONE+M32,SHR,M32,1,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,10,0
966,SHR_MEMv_ONE+M64,SHR,M64,1,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,10,1830244
967,SIDT_MEMs64+M80,SIDT,M80,,,0,0,0,0,0,3,1,1,2,3,0,0,0,0,0,0,0,21,21,0
968,SLDT_MEMw+M16,SLDT,M16,,,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,11,11,0
969,SMSW_MEMw+M16,SMSW,M16,,,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,11,11,0
970,STOSB,STOSB,,,,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0
971,STOSD,STOSD,,,,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0
972,STOSW,STOSW,,,,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0
973,STR_MEMw+M16,STR,M16,,,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,12,12,0
974,SUB_AL_IMMb+I8,SUB,AL,I8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,864
975,SUB_GPR8_GPR8_28+R8+R8,SUB_NOREX_28,R8,R8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
976,SUB_GPR8_GPR8_28+R8+R8,SUB_REX_28,R8,R8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
977,SUB_GPR8_GPR8_2A+R8+R8,SUB_NOREX_2A,R8,R8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
978,SUB_GPR8_GPR8_2A+R8+R8,SUB_REX_2A,R8,R8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
979,SUB_GPR8_IMMb_80r5+R8+I8,SUB_NOREX,R8,I8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1179
980,SUB_GPR8_IMMb_80r5+R8+I8,SUB_REX,R8,I8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1179
981,SUB_GPR8_MEMb+R8+M8,SUB_NOREX,R8,M8,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,28668499
982,SUB_GPR8_MEMb+R8+M8,SUB_REX,R8,M8,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,28668499
983,SUB_GPRv_GPRv_29+R16+R16,SUB_29,R16,R16,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
984,SUB_GPRv_GPRv_29+R32+R32,SUB_29,R32,R32,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68576691872
985,SUB_GPRv_GPRv_29+R64+R64,SUB_29,R64,R64,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43646709481
986,SUB_GPRv_GPRv_2B+R16+R16,SUB_2B,R16,R16,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
987,SUB_GPRv_GPRv_2B+R32+R32,SUB_2B,R32,R32,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
988,SUB_GPRv_GPRv_2B+R64+R64,SUB_2B,R64,R64,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
989,SUB_GPRv_IMMb+R16+I8,SUB,R16,I8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3054
990,SUB_GPRv_IMMb+R32+I8,SUB,R32,I8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,54491257253
991,SUB_GPRv_IMMb+R64+I8,SUB,R64,I8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,121529473166
992,SUB_GPRv_IMMz+R16+I16,SUB,R16,I16,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3078774
993,SUB_GPRv_IMMz+R32+I32,SUB,R32,I32,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,179431770
994,SUB_GPRv_IMMz+R64+I32,SUB,R64,I32,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11184406033
995,SUB_GPRv_MEMv+R16+M16,SUB,R16,M16,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,2272689
996,SUB_GPRv_MEMv+R32+M32,SUB,R32,M32,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,4253840433
997,SUB_GPRv_MEMv+R64+M64,SUB,R64,M64,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,42567798229
998,SUB_LOCK_MEMb_GPR8+M8+R8,SUB_LOCK_NOREX,M8,R8,,1,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,12,30,0
999,SUB_LOCK_MEMb_GPR8+M8+R8,SUB_LOCK_REX,M8,R8,,1,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,12,30,0
1000,SUB_LOCK_MEMb_IMMb_80r5+M8+I8,SUB_LOCK,M8,I8,,1,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,15,30,0
1001,SUB_LOCK_MEMv_GPRv+M16+R16,SUB_LOCK,M16,R16,,1,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,12,30,0
1002,SUB_LOCK_MEMv_GPRv+M32+R32,SUB_LOCK,M32,R32,,1,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,12,29,0
1003,SUB_LOCK_MEMv_GPRv+M64+R64,SUB_LOCK,M64,R64,,1,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,12,29,0
1004,SUB_LOCK_MEMv_IMMb+M16+I8,SUB_LOCK,M16,I8,,1,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,15,30,0
1005,SUB_LOCK_MEMv_IMMb+M32+I8,SUB_LOCK,M32,I8,,1,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,15,29,2
1006,SUB_LOCK_MEMv_IMMb+M64+I8,SUB_LOCK,M64,I8,,1,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,15,29,0
1007,SUB_LOCK_MEMv_IMMz+M16+I16,SUB_LOCK,M16,I16,,1,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,15,30,0
1008,SUB_LOCK_MEMv_IMMz+M32+I32,SUB_LOCK,M32,I32,,1,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,15,29,0
1009,SUB_LOCK_MEMv_IMMz+M64+I32,SUB_LOCK,M64,I32,,1,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,0,15,29,0
1010,SUB_MEMb_GPR8+M8+R8,SUB_NOREX,M8,R8,,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,11,0
1011,SUB_MEMb_GPR8+M8+R8,SUB_REX,M8,R8,,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,11,0
1012,SUB_MEMb_IMMb_80r5+M8+I8,SUB,M8,I8,,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,11,726685889
1013,SUB_MEMv_GPRv+M16+R16,SUB,M16,R16,,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,11,0
1014,SUB_MEMv_GPRv+M32+R32,SUB,M32,R32,,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,10,761634616
1015,SUB_MEMv_GPRv+M64+R64,SUB,M64,R64,,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,10,2428752448
1016,SUB_MEMv_IMMb+M16+I8,SUB,M16,I8,,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,11,2535937893
1017,SUB_MEMv_IMMb+M32+I8,SUB,M32,I8,,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,10,158823031704
1018,SUB_MEMv_IMMb+M64+I8,SUB,M64,I8,,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,10,765302254
1019,SUB_MEMv_IMMz+M16+I16,SUB,M16,I16,,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,11,0
1020,SUB_MEMv_IMMz+M32+I32,SUB,M32,I32,,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,10,0
1021,SUB_MEMv_IMMz+M64+I32,SUB,M64,I32,,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,10,0
1022,SUB_OrAX_IMMz+I16,SUB,AX,I16,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,964327952
1023,SUB_OrAX_IMMz+I32,SUB,EAX,I32,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,54769930
1024,SUB_OrAX_IMMz+I32,SUB,RAX,I32,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,54769930
1025,TEST_AL_IMMb+I8,TEST,AL,I8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19466769570
1026,TEST_GPR8_GPR8+R8+R8,TEST_NOREX,R8,R8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,38491030614
1027,TEST_GPR8_GPR8+R8+R8,TEST_REX,R8,R8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,38491030614
1028,TEST_GPR8_IMMb_F6r0+R8+I8,TEST_NOREX,R8,I8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37456092753
1029,TEST_GPR8_IMMb_F6r0+R8+I8,TEST_REX,R8,I8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37456092753
1030,TEST_GPRv_GPRv+R16+R16,TEST,R16,R16,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19894862496
1031,TEST_GPRv_GPRv+R32+R32,TEST,R32,R32,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,270789939657
1032,TEST_GPRv_GPRv+R64+R64,TEST,R64,R64,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,203461948523
1033,TEST_GPRv_IMMz_F7r0+R16+I16,TEST,R16,I16,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,94068639
1034,TEST_GPRv_IMMz_F7r0+R32+I32,TEST,R32,I32,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2548510035
1035,TEST_GPRv_IMMz_F7r0+R64+I32,TEST,R64,I32,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,506651
1036,TEST_MEMb_GPR8+M8+R8,TEST_NOREX,M8,R8,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,115970972
1037,TEST_MEMb_GPR8+M8+R8,TEST_REX,M8,R8,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,115970972
1038,TEST_MEMb_IMMb_F6r0+M8+I8,TEST,M8,I8,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,6,9664797483
1039,TEST_MEMv_GPRv+M16+R16,TEST,M16,R16,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,11587
1040,TEST_MEMv_GPRv+M32+R32,TEST,M32,R32,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,5958167720
1041,TEST_MEMv_GPRv+M64+R64,TEST,M64,R64,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,25708690776
1042,TEST_MEMv_IMMz_F7r0+M16+I16,TEST,M16,I16,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,6,5231996
1043,TEST_MEMv_IMMz_F7r0+M32+I32,TEST,M32,I32,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,6,207033576
1044,TEST_MEMv_IMMz_F7r0+M64+I32,TEST,M64,I32,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,6,5938
1045,TEST_OrAX_IMMz+I16,TEST,AX,I16,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,94062647
1046,TEST_OrAX_IMMz+I32,TEST,EAX,I32,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2456356978
1047,TEST_OrAX_IMMz+I32,TEST,RAX,I32,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2456356978
1048,VERR_GPR16+R16,VERR,R16,,,0,0,1,0,0,10,0,0,0,6,0,0,4,5,0,0,0,61,61,0
1049,VERR_MEMw+M16,VERR,M16,,,0,0,1,0,0,10,0,0,0,6,0,0,4,5,0,0,0,62,68,0
1050,VERW_GPR16+R16,VERW,R16,,,0,0,1,0,0,0,0,0,0,8,0,0,5,7,0,0,0,63,63,0
1051,VERW_MEMw+M16,VERW,M16,,,0,0,1,0,0,0,0,0,0,8,0,0,5,5,2,1,0,64,69,0
1052,XADD_GPR8_GPR8+R8+R8,XADD_NOREX,R8,R8,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
1053,XADD_GPR8_GPR8+R8+R8,XADD_REX,R8,R8,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
1054,XADD_GPRv_GPRv+R16+R16,XADD,R16,R16,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
1055,XADD_GPRv_GPRv+R32+R32,XADD,R32,R32,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
1056,XADD_GPRv_GPRv+R64+R64,XADD,R64,R64,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
1057,XADD_LOCK_MEMb_GPR8+M8+R8,XADD_LOCK_NOREX,M8,R8,,1,0,0,0,5,2,2,0,1,0,0,0,0,0,0,0,0,12,30,0
1058,XADD_LOCK_MEMb_GPR8+M8+R8,XADD_LOCK_REX,M8,R8,,1,0,0,0,5,2,2,0,1,0,0,0,0,0,0,0,0,12,30,0
1059,XADD_LOCK_MEMv_GPRv+M16+R16,XADD_LOCK,M16,R16,,1,0,0,0,6,2,2,0,1,0,0,0,0,0,0,0,0,12,30,0
1060,XADD_LOCK_MEMv_GPRv+M32+R32,XADD_LOCK,M32,R32,,1,0,0,0,5,2,2,0,1,0,0,0,0,0,0,0,0,12,29,559
1061,XADD_LOCK_MEMv_GPRv+M64+R64,XADD_LOCK,M64,R64,,1,0,0,0,6,2,2,0,1,0,0,0,0,0,0,0,0,12,29,576
1062,XADD_MEMb_GPR8+M8+R8,XADD_NOREX,M8,R8,,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,11,0
1063,XADD_MEMb_GPR8+M8+R8,XADD_REX,M8,R8,,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,11,0
1064,XADD_MEMv_GPRv+M16+R16,XADD,M16,R16,,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,11,0
1065,XADD_MEMv_GPRv+M32+R32,XADD,M32,R32,,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,10,0
1066,XADD_MEMv_GPRv+M64+R64,XADD,M64,R64,,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,10,0
1067,XCHG_GPR8_GPR8+R8+R8,XCHG_NOREX,R8,R8,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
1068,XCHG_GPR8_GPR8+R8+R8,XCHG_REX,R8,R8,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
1069,XCHG_GPRv_GPRv+R16+R16,XCHG,R16,R16,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
1070,XCHG_GPRv_GPRv+R32+R32,XCHG,R32,R32,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
1071,XCHG_GPRv_GPRv+R64+R64,XCHG,R64,R64,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,227862
1072,XCHG_GPRv_OrAX+R16,XCHG,R16,AX,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
1073,XCHG_GPRv_OrAX+R32,XCHG,R32,EAX,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,116643
1074,XCHG_GPRv_OrAX+R64,XCHG,R64,RAX,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
1075,XCHG_MEMb_GPR8+M8+R8,XCHG_NOREX,M8,R8,,0,0,0,1,3,2,2,0,1,0,0,0,0,0,0,0,0,12,30,0
1076,XCHG_MEMb_GPR8+M8+R8,XCHG_REX,M8,R8,,0,0,0,1,3,2,2,0,1,0,0,0,0,0,0,0,0,12,30,0
1077,XCHG_MEMv_GPRv+M16+R16,XCHG,M16,R16,,0,0,0,1,3,2,2,0,1,0,0,0,0,0,0,0,0,12,30,0
1078,XCHG_MEMv_GPRv+M32+R32,XCHG,M32,R32,,0,0,0,1,3,2,2,0,1,0,0,0,0,0,0,0,0,12,29,0
1079,XCHG_MEMv_GPRv+M64+R64,XCHG,M64,R64,,0,0,0,1,3,2,2,0,1,0,0,0,0,0,0,0,0,12,29,18655250
1080,XLAT,XLAT,,,,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0
1081,XOR_AL_IMMb+I8,XOR,AL,I8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1082,XOR_GPR8_GPR8_30+R8+R8,XOR_NOREX_30,R8,R8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,73298141
1083,XOR_GPR8_GPR8_30+R8+R8,XOR_REX_30,R8,R8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,73298141
1084,XOR_GPR8_GPR8_32+R8+R8,XOR_NOREX_32,R8,R8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1085,XOR_GPR8_GPR8_32+R8+R8,XOR_REX_32,R8,R8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1086,XOR_GPR8_IMMb_80r6+R8+I8,XOR_NOREX,R8,I8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9
1087,XOR_GPR8_IMMb_80r6+R8+I8,XOR_REX,R8,I8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9
1088,XOR_GPR8_MEMb+R8+M8,XOR_NOREX,R8,M8,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,13263287
1089,XOR_GPR8_MEMb+R8+M8,XOR_REX,R8,M8,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,13263287
1090,XOR_GPRv_GPRv_31+R16+R16,XOR_31,R16,R16,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1091,XOR_GPRv_GPRv_31+R32+R32,XOR_31,R32,R32,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,225436717641
1092,XOR_GPRv_GPRv_31+R64+R64,XOR_31,R64,R64,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10581614323
1093,XOR_GPRv_GPRv_33+R16+R16,XOR_33,R16,R16,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1094,XOR_GPRv_GPRv_33+R32+R32,XOR_33,R32,R32,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1095,XOR_GPRv_GPRv_33+R64+R64,XOR_33,R64,R64,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1096,XOR_GPRv_IMMb+R16+I8,XOR,R16,I8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1097,XOR_GPRv_IMMb+R32+I8,XOR,R32,I8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6014806544
1098,XOR_GPRv_IMMb+R64+I8,XOR,R64,I8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1718575
1099,XOR_GPRv_IMMz+R16+I16,XOR,R16,I16,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1100,XOR_GPRv_IMMz+R32+I32,XOR,R32,I32,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18150
1101,XOR_GPRv_IMMz+R64+I32,XOR,R64,I32,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1102,XOR_GPRv_MEMv+R16+M16,XOR,R16,M16,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,24484710
1103,XOR_GPRv_MEMv+R32+M32,XOR,R32,M32,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,194064642
1104,XOR_GPRv_MEMv+R64+M64,XOR,R64,M64,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,38482702938
